"Date","Price","Open","High","Low","Vol.","Change %"
"05/26/2021","157.00","157.34","157.94","155.86","37.04M","0.33%"
"05/25/2021","156.48","157.66","158.18","154.82","43.54M","0.23%"
"05/24/2021","156.12","152.13","157.45","151.76","55.48M","4.14%"
"05/21/2021","149.92","151.64","152.22","148.69","67.30M","2.60%"
"05/20/2021","146.13","143.02","146.84","142.71","32.16M","3.89%"
"05/19/2021","140.66","135.66","140.79","135.43","34.40M","0.36%"
"05/18/2021","140.16","142.67","144.04","140.04","18.63M","-1.06%"
"05/17/2021","141.65","141.57","141.69","138.54","21.70M","-0.54%"
"05/14/2021","142.43","138.90","143.28","137.49","25.86M","4.23%"
"05/13/2021","136.65","140.34","140.81","134.59","28.57M","-0.68%"
"05/12/2021","137.59","140.10","142.60","137.09","30.34M","-3.83%"
"05/11/2021","143.06","138.25","143.55","137.50","28.56M","0.28%"
"05/10/2021","142.66","147.87","148.06","142.50","26.89M","-3.69%"
"05/07/2021","148.12","148.08","149.71","146.72","22.93M","1.99%"
"05/06/2021","145.23","144.95","145.71","142.18","19.34M","0.45%"
"05/05/2021","144.59","147.09","148.13","143.88","29.20M","0.75%"
"05/04/2021","143.51","146.37","146.38","140.10","40.53M","-3.27%"
"05/03/2021","148.37","151.25","152.47","147.88","20.39M","-1.15%"
"04/30/2021","150.10","151.74","153.65","149.97","20.19M","-2.06%"
"04/29/2021","153.25","154.00","154.37","150.71","17.32M","0.31%"
"04/28/2021","152.77","153.65","155.32","152.16","20.94M","-0.68%"
"04/27/2021","153.82","155.79","156.71","153.54","16.46M","-0.62%"
"04/26/2021","154.78","151.85","154.79","151.25","19.78M","1.39%"
"04/23/2021","152.65","149.34","153.35","149.00","22.78M","2.79%"
"04/22/2021","148.50","153.75","154.39","147.84","27.78M","-3.32%"
"04/21/2021","153.60","151.19","153.63","151.02","21.68M","1.25%"
"04/20/2021","151.71","153.23","154.97","149.63","33.41M","-1.24%"
"04/19/2021","153.62","155.37","158.07","152.33","40.44M","-3.46%"
"04/16/2021","159.13","160.53","161.66","158.65","33.52M","-1.39%"
"04/15/2021","161.37","156.63","162.14","156.32","59.85M","5.63%"
"04/14/2021","152.77","156.25","157.20","152.27","38.55M","-2.57%"
"04/13/2021","156.79","152.32","157.00","151.26","67.62M","3.09%"
"04/12/2021","152.09","142.90","153.52","141.39","86.93M","5.62%"
"04/09/2021","144.00","142.14","144.08","141.75","19.52M","0.58%"
"04/08/2021","143.17","142.53","144.71","142.49","24.44M","1.23%"
"04/07/2021","141.43","138.81","142.43","137.12","25.13M","2.03%"
"04/06/2021","138.62","140.00","140.54","137.74","19.17M","-0.90%"
"04/05/2021","139.88","138.68","140.14","137.33","25.57M","1.27%"
"04/01/2021","138.12","135.72","138.70","135.11","30.83M","3.47%"
"03/31/2021","133.48","130.15","134.71","129.82","31.48M","3.70%"
"03/30/2021","128.72","128.42","129.75","127.05","20.02M","-0.59%"
"03/29/2021","129.48","128.20","130.63","127.00","27.35M","0.85%"
"03/26/2021","128.39","125.54","128.56","123.74","36.40M","2.43%"
"03/25/2021","125.35","125.00","127.15","122.72","29.51M","-0.85%"
"03/24/2021","126.43","131.51","131.59","126.37","24.58M","-3.27%"
"03/23/2021","130.71","132.54","133.45","130.21","22.20M","-0.88%"
"03/22/2021","131.86","129.13","133.95","129.07","29.78M","2.65%"
"03/19/2021","128.46","127.50","129.21","126.13","29.92M","0.97%"
"03/18/2021","127.22","131.37","131.84","127.17","29.42M","-4.64%"
"03/17/2021","133.41","130.40","134.53","129.90","24.39M","0.38%"
"03/16/2021","132.91","133.57","135.13","131.17","27.21M","0.76%"
"03/15/2021","131.91","128.65","132.07","127.67","22.25M","2.61%"
"03/12/2021","128.56","126.48","128.89","125.90","24.40M","-1.06%"
"03/11/2021","129.93","129.50","130.46","127.35","29.99M","4.21%"
"03/10/2021","124.68","128.40","129.80","124.57","38.44M","-0.42%"
"03/09/2021","125.20","121.30","126.17","120.59","52.18M","8.00%"
"03/08/2021","115.93","124.50","124.71","115.67","54.31M","-6.97%"
"03/05/2021","124.61","125.50","125.50","116.79","54.28M","0.74%"
"03/04/2021","123.70","128.01","129.75","120.84","57.33M","-3.39%"
"03/03/2021","128.05","134.26","134.51","127.99","37.76M","-4.49%"
"03/02/2021","134.06","139.00","139.21","133.96","26.41M","-3.15%"
"03/01/2021","138.42","138.75","139.25","135.53","35.32M","0.93%"
"02/26/2021","137.15","137.52","138.54","133.61","50.09M","3.06%"
"02/25/2021","133.07","140.45","143.75","132.16","82.44M","-8.22%"
"02/24/2021","144.99","141.23","145.07","137.56","44.83M","2.52%"
"02/23/2021","141.42","140.75","142.39","133.90","39.18M","-1.49%"
"02/22/2021","143.56","147.75","151.33","143.25","32.59M","-3.82%"
"02/19/2021","149.26","150.24","151.77","148.47","27.17M","0.66%"
"02/18/2021","148.29","147.29","148.73","145.75","23.41M","-0.52%"
"02/17/2021","149.06","151.71","152.24","147.80","27.57M","-2.77%"
"02/16/2021","153.30","150.64","153.73","149.50","32.20M","2.47%"
"02/12/2021","149.61","150.50","152.91","147.75","37.48M","-1.90%"
"02/11/2021","152.51","149.80","152.72","149.25","45.08M","3.30%"
"02/10/2021","147.64","144.63","149.05","143.41","48.54M","3.51%"
"02/09/2021","142.63","143.41","145.83","142.23","28.76M","-1.22%"
"02/08/2021","144.39","137.27","144.74","137.27","43.46M","6.24%"
"02/05/2021","135.91","137.25","137.37","135.46","16.92M","-0.54%"
"02/04/2021","136.64","135.31","136.74","133.38","20.13M","0.99%"
"02/03/2021","135.30","136.36","139.32","135.16","24.54M","-0.19%"
"02/02/2021","135.57","133.99","135.72","132.85","22.04M","2.42%"
"02/01/2021","132.37","130.53","132.71","129.03","21.72M","1.90%"
"01/29/2021","129.90","130.75","133.35","129.12","27.16M","-0.47%"
"01/28/2021","130.51","129.96","133.40","129.60","22.83M","1.03%"
"01/27/2021","129.18","132.30","132.33","127.94","37.13M","-3.85%"
"01/26/2021","134.35","135.80","136.45","133.88","16.40M","-1.60%"
"01/25/2021","136.53","137.82","138.29","132.36","25.11M","-0.43%"
"01/22/2021","137.13","137.40","138.42","136.27","24.68M","-1.12%"
"01/21/2021","138.68","134.19","139.99","132.53","33.83M","3.75%"
"01/20/2021","133.66","131.12","134.30","130.57","25.86M","2.61%"
"01/19/2021","130.25","130.16","130.94","128.44","22.62M","1.29%"
"01/15/2021","128.60","132.28","133.25","128.49","27.78M","-2.58%"
